f_wh,f_wmt,f_posh,f_posmt,length,num_prep, class
-95.551285,-70.104873,-13.520654,-13.054145,30,3,1
-87.275879,-70.625667,-18.521763,-18.152431,26,2,1
-30.070304,-64.948270,-9.172650,-9.749035,18,3,1
-22.202445,-63.415112,-56.811775,-63.620265,18,7,1
-79.240370,-36.426284,-39.709183,-44.996078,28,8,1
-61.169303,-80.802056,-25.224097,-26.212053,49,1,1
-30.734886,-59.126746,-41.804699,-43.951588,35,8,1
-26.562776,-40.479879,-12.991017,-13.257354,24,3,1
-22.261671,-37.813869,-41.768454,-42.367924,16,6,1
-31.364693,-32.123455,-25.057015,-23.334207,22,2,1
-27.683373,-25.643782,-22.063434,-21.297603,14,6,1
-8.544143,-15.428425,-10.913438,-12.569443,6,2,1
-39.074615,-52.548569,-26.689479,-27.326546,27,2,1
-6.616219,-8.235945,-23.055438,-23.235993,4,4,1
-17.607469,-15.482310,-7.522041,-8.225973,5,1,1
-23.980678,-35.767141,-44.921829,-46.022463,15,5,1
-10.761522,-25.205407,-7.773011,-7.996211,13,1,1
-8.627588,-11.817145,-38.552046,-41.719774,6,7,1
-31.409096,-41.166095,-7.343900,-6.742257,25,1,1
-27.755077,-34.423778,-8.340893,-8.723781,22,0,1
-16.888145,-34.884144,-10.184425,-10.778247,9,2,1
-26.071053,-50.719888,-15.755706,-16.270070,15,3,1
-32.540036,-56.206530,-25.069090,-26.630111,27,0,1
-7.991943,-24.451037,-35.964001,-35.863620,5,6,1
-15.432384,-25.712183,-33.639001,-33.612154,11,11,1
-15.030478,-22.330836,-9.008075,-9.158799,12,1,1
-29.642970,-51.583288,-28.795154,-27.457936,22,6,1
-26.079654,-46.881458,-25.718273,-28.065354,14,4,1
-9.743329,-25.291714,-31.384394,-32.457841,6,2,1
-23.942701,-45.518155,-8.718542,-9.949840,19,1,1
-24.361405,-21.703731,-19.757013,-20.634530,22,6,1
-15.347874,-19.069708,-19.030354,-19.701472,9,1,1
-37.433736,-55.116558,-11.107855,-10.766318,37,2,1
-8.490303,-9.484143,-22.590459,-23.110994,5,5,1
-30.039183,-30.639363,-18.753048,-20.702608,22,6,1
-39.725015,-31.838767,-21.155657,-23.122975,23,0,1
-21.667918,-36.331444,-20.490517,-21.639876,20,4,1
-18.378358,-21.723257,-7.630896,-7.619130,11,1,1
-32.559697,-50.213856,-19.359066,-19.548584,24,2,1
-7.814630,-10.238267,-12.238655,-14.777057,5,2,1
-30.425800,-39.758564,-27.868283,-28.928002,24,7,1
-39.990851,-36.702796,-25.975876,-29.012292,18,3,1
-31.815874,-24.526308,-17.356141,-17.770130,13,3,1
-21.176584,-33.172317,-5.815264,-10.621987,15,0,1
-25.896641,-52.987307,-22.063625,-25.560700,19,2,1
-38.108452,-55.076048,-13.174153,-13.245643,32,2,1
-19.102244,-34.886767,-17.532294,-17.674025,18,0,1
-63.383063,-112.823946,-16.981445,-17.818245,53,1,1
-43.284652,-56.430966,-6.291324,-7.599253,31,0,1
-20.151894,-22.306821,-28.141417,-29.079477,11,8,1
-34.214842,-66.906785,-43.037874,-44.946280,25,10,1
-39.474427,-57.369954,-11.407832,-11.732488,34,1,1
-25.839657,-36.979388,-19.355781,-21.859067,19,2,1
-13.756060,-19.023346,-12.280585,-12.805642,9,1,1
-32.956056,-60.652457,-15.807250,-16.727185,19,2,1
-47.036210,-81.163726,-14.026759,-14.635672,39,3,1
-16.921804,-24.810655,-44.249831,-45.830796,13,6,1
-17.139123,-21.757920,-20.670656,-19.968591,13,3,1
-28.735124,-45.269607,-19.570587,-20.167209,19,5,1
-21.559544,-29.939968,-11.288282,-11.815786,16,2,1
-13.146309,-16.711035,-38.548621,-39.402893,9,7,1
-7.194190,-12.298853,-9.580798,-9.343110,5,2,1
-12.898892,-17.665470,-38.326321,-40.341880,8,8,1
-30.249071,-45.050413,-6.290193,-6.412961,23,0,1
-14.543139,-23.817185,-24.503321,-25.517031,9,4,1
-13.599800,-37.818796,-12.044712,-12.469578,13,2,1
-34.245293,-54.483664,-46.389925,-46.102508,30,7,1
-47.223871,-86.988025,-14.630440,-15.557664,38,1,1
-33.181617,-39.906724,-18.277047,-22.022939,26,1,1
-21.532919,-31.004097,-23.050800,-23.858946,16,3,1
-8.292296,-9.530421,-43.983923,-45.339782,5,4,1
-14.793141,-14.962892,-37.958787,-40.725189,11,6,1
-16.034766,-20.735018,-16.827773,-17.111426,9,1,1
-13.669131,-33.793882,-12.333282,-13.072207,10,4,1
-39.626445,-45.205531,-38.890673,-38.346817,35,6,1
-9.960547,-11.586860,-14.455701,-16.496648,6,1,1
-18.560923,-37.948435,-39.336031,-39.715994,14,7,1
-13.098958,-27.507128,-4.412113,-5.090217,11,0,1
-50.449552,-75.532962,-20.066604,-20.941005,35,2,1
-30.678864,-60.185744,-14.215021,-14.287074,23,3,1
-66.935735,-57.765305,-29.779784,-30.762159,24,9,1
-25.772334,-45.226909,-37.098025,-34.907169,20,4,1
-11.943040,-16.931841,-30.735160,-30.565652,8,3,1
-18.974077,-9.890185,-52.962813,-53.723616,5,14,1
-37.460992,-51.400398,-22.256522,-23.193861,20,2,1
-29.993581,-38.163468,-24.819068,-28.179167,22,3,1
-38.904549,-36.856343,-28.607883,-30.485593,31,1,1
-25.391732,-16.045517,-38.686468,-39.053481,10,8,1
-18.509242,-18.301454,-22.346840,-23.276247,16,3,1
-29.399214,-36.933542,-24.036022,-23.967993,24,6,1
-33.586124,-56.101950,-15.485953,-15.496023,29,1,1
-13.459915,-14.453763,-43.437457,-44.445621,9,7,1
-16.806716,-36.494707,-13.749741,-15.087854,11,1,1
-25.149750,-55.376428,-8.974408,-11.597574,20,1,1
-13.989842,-18.055276,-9.687144,-9.680955,7,1,1
-17.091465,-23.252809,-23.505396,-25.335527,11,3,1
-40.833580,-26.603259,-10.909624,-11.424034,17,3,1
-34.532804,-27.107063,-21.053020,-21.812566,9,1,1
-14.882698,-20.998017,-9.879213,-11.288926,12,2,1
-18.605284,-20.884945,-13.462790,-13.671021,12,3,1
-58.456536,-70.548134,-33.222899,-33.221621,23,8,1
-152.535133,-97.803204,-31.419008,-33.852379,49,4,1
-39.326739,-49.237434,-19.074893,-18.863068,33,4,1
-7.337721,-10.694392,-20.967623,-22.274347,5,6,1
-12.653919,-30.362246,-24.827902,-25.427950,11,3,1
-15.130060,-10.142776,-42.008104,-42.043615,5,5,1
-11.576243,-39.775864,-10.878203,-11.259830,12,1,1
-17.966147,-31.473562,-6.794631,-7.150257,13,1,1
-31.498503,-40.546493,-14.803862,-15.909935,20,0,1
-43.387626,-75.398282,-37.239300,-38.247708,32,5,1
-43.297493,-51.537070,-5.446912,-5.509884,30,1,1
-87.269759,-85.311903,-42.429543,-42.001392,35,6,1
-81.807832,-165.906214,-17.654968,-18.087095,60,3,1
-18.503941,-26.824988,-23.508912,-24.456751,13,5,1
-22.403691,-52.533594,-14.141523,-16.014664,14,2,1
-33.930147,-67.629382,-20.392008,-25.059039,24,3,1
-64.268170,-45.522018,-44.478797,-49.913132,15,9,1
-97.501582,-54.564797,-8.311167,-10.053085,35,2,1
-14.052577,-35.257746,-11.957752,-13.415002,9,3,1
-57.745271,-43.996054,-13.364793,-12.473192,22,1,1
-26.534133,-33.623282,-32.193265,-34.885381,17,3,1
-38.394981,-30.963869,-31.047166,-32.906294,17,6,1
-8.328893,-10.186622,-6.138232,-6.725681,4,0,1
-24.836781,-30.161138,-15.391003,-15.007487,13,4,1
-53.695238,-50.390030,-15.966706,-17.094684,34,3,1
-6.803458,-16.917199,-13.759531,-14.169943,4,3,1
-81.247663,-96.726673,-45.728650,-47.167278,63,8,1
-32.884824,-60.409734,-53.793309,-55.616676,27,5,1
-17.481600,-19.177082,-28.515748,-27.938009,12,7,1
-39.235581,-47.684310,-12.667171,-13.423606,31,2,1
-35.768945,-32.497389,-9.264388,-9.108954,14,1,1
-67.126228,-41.099338,-22.290158,-23.494423,23,3,1
-50.506816,-87.633219,-25.556808,-26.601296,38,2,1
-26.529993,-76.107963,-10.921538,-11.329895,21,0,1
-26.289921,-44.170952,-20.236784,-20.086518,16,1,1
-24.134351,-21.968675,-30.633999,-33.274801,16,2,1
-26.809339,-21.913365,-30.161766,-29.215543,9,3,1
-32.146950,-39.587902,-29.758393,-30.761407,18,6,1
-51.632272,-102.206694,-9.808846,-9.738877,36,3,1
-14.965647,-29.579917,-20.312366,-20.611681,13,3,1
-36.556662,-78.238947,-26.466048,-27.495071,26,9,1
-39.665216,-85.333902,-13.799810,-13.783365,35,2,1
-35.347877,-49.229903,-8.132838,-7.913600,29,3,1
-71.058670,-77.070021,-34.606917,-34.353457,33,6,1
-25.603213,-56.407556,-24.828048,-24.921717,16,4,1
-41.892658,-36.146423,-12.168909,-11.800185,21,2,1
-19.736318,-30.177008,-18.552442,-17.413496,13,2,1
-17.108503,-22.958167,-63.774917,-66.570402,15,11,1
-40.254394,-70.143452,-14.768485,-15.541275,32,0,1
-13.277807,-23.130890,-31.611239,-33.667350,9,3,1
-12.985665,-36.076206,-9.490991,-9.513303,10,1,1
-36.355167,-37.541873,-45.237409,-47.558234,18,9,1
-54.617818,-69.127122,-19.508730,-19.697021,44,3,1
-26.899829,-63.961880,-27.583583,-28.661604,26,5,1
-35.751531,-70.973486,-56.207853,-54.311468,27,7,1
-49.352139,-114.000051,-9.183736,-9.539165,44,2,1
-18.030253,-38.384978,-7.018904,-7.429060,12,0,1
-16.526675,-26.303518,-8.878965,-10.039338,8,2,1
-76.516887,-57.772435,-22.266747,-22.682568,27,4,1
-23.662598,-36.609207,-11.924327,-12.487767,17,4,1
-20.013589,-48.337156,-39.370666,-41.045363,17,6,1
-19.766347,-40.183246,-8.355710,-8.284289,18,1,1
-36.449415,-71.661588,-25.604607,-27.090629,27,4,1
-36.670382,-61.946349,-7.646800,-7.868747,27,2,1
-13.339820,-19.327532,-18.441817,-18.352359,6,4,1
-25.546302,-37.714397,-6.564166,-6.902384,17,0,1
-36.727854,-47.106169,-23.846080,-24.922673,31,7,1
-12.292113,-16.592579,-17.331285,-17.494266,6,5,1
-17.438189,-46.092514,-19.607620,-19.650214,13,6,1
-9.494466,-4.093943,-46.398092,-46.838302,5,7,1
-10.458135,-18.766226,-57.195196,-62.236725,6,4,1
-50.474598,-42.992719,-48.882057,-49.892455,20,4,1
-64.864500,-112.192158,-6.732295,-7.587856,47,0,1
-32.805386,-42.380951,-29.876108,-31.092748,25,6,1
-10.179878,-14.061951,-32.931223,-32.819899,9,8,1
-29.679535,-35.701209,-63.113524,-63.507653,21,9,1
-16.473626,-15.935267,-8.885390,-10.416779,14,1,1
-11.057143,-8.995532,-13.695232,-12.354367,7,2,1
-37.091351,-33.301947,-16.495059,-16.810802,12,0,1
-16.070757,-32.422788,-54.598955,-59.394066,13,6,1
-32.609172,-33.967006,-25.057894,-24.380062,22,1,1
-8.791372,-20.016641,-38.371854,-40.029220,5,2,1
-11.147295,-17.712659,-27.877349,-33.960855,9,7,1
-7.631686,-13.823501,-28.312402,-28.010808,3,4,1
-28.948534,-32.277867,-5.001585,-4.779049,20,2,1
-11.708692,-29.590409,-9.395371,-9.300451,9,3,1
-18.072975,-28.280394,-33.700180,-35.004426,12,5,1
-54.111314,-76.752164,-8.314372,-8.696789,40,1,1
-38.362036,-19.319104,-23.627124,-24.745838,13,3,1
-42.200912,-21.972949,-7.522624,-7.811219,15,1,1
-67.248747,-199.196272,-8.334095,-8.891061,57,1,1
-35.705142,-87.353976,-40.198358,-41.962441,32,8,1
-17.085684,-16.637569,-29.640235,-30.295221,7,3,1
-17.463174,-35.297372,-25.124943,-30.068304,11,5,1
-31.862629,-62.737912,-57.533291,-59.874481,20,11,1
-46.777670,-29.390701,-11.786283,-12.479133,16,4,1
-10.421752,-7.974835,-18.926185,-19.664005,6,4,1
-9.714137,-11.250394,-33.297512,-35.505568,5,1,1
-28.795187,-26.724213,-40.543362,-40.907436,18,7,1
-32.640078,-60.691400,-61.209532,-60.837763,30,10,1
-35.635372,-77.362301,-27.601794,-30.653282,26,2,1
-16.880132,-28.209523,-45.062513,-43.655442,12,4,1
-42.223758,-43.215543,-9.454912,-9.499500,28,2,1
-77.211517,-46.887609,-12.199122,-13.122556,30,1,1
-11.256273,-21.748910,-11.502118,-11.674564,5,3,1
-8.942153,-20.700810,-24.491127,-24.738835,6,4,1
-32.354562,-42.742862,-10.795125,-11.528774,31,1,1
-36.804228,-31.478239,-13.608152,-13.612139,15,2,1
-11.074695,-44.541278,-20.410242,-20.232801,10,4,1
-46.262286,-51.349284,-14.506921,-15.180265,18,1,1
-55.530506,-91.639236,-29.285526,-30.173335,46,2,1
-31.043267,-42.306369,-9.304917,-11.420285,20,1,1
-28.278118,-31.167481,-26.962704,-27.463873,16,7,1
-39.832028,-68.281849,-32.578296,-34.037379,29,3,1
-69.668600,-46.985534,-8.820565,-9.294608,22,1,1
-41.228503,-70.337850,-54.684399,-54.344288,32,9,1
-27.928966,-20.618281,-22.087443,-21.977585,11,4,1
-65.413785,-91.529252,-4.159783,-4.716874,54,0,1
-27.435703,-27.592906,-15.413423,-15.801648,16,2,1
-109.310762,-67.704820,-21.528407,-22.015617,37,4,1
-34.871145,-70.819351,-19.978989,-20.038311,25,3,1
-33.899045,-57.149263,-42.452192,-45.026478,25,8,1
-21.132805,-50.124430,-16.335334,-22.112000,19,1,1
-31.724871,-37.111723,-6.121159,-6.552199,25,1,1
-14.982525,-15.329374,-30.937064,-31.486215,10,8,1
-4.478247,-5.567188,-4.797243,-4.962706,3,2,1
-41.418077,-23.060080,-33.672463,-33.683303,14,6,1
-8.562631,-11.293545,-22.377132,-24.430565,5,4,1
-13.031193,-23.493774,-25.056765,-26.629678,13,0,1
-28.408449,-42.027398,-9.403517,-9.480969,20,2,1
-17.457686,-26.707961,-26.524524,-28.307451,11,3,1
-30.299081,-46.247399,-23.411952,-24.201709,21,5,1
-33.778183,-46.340040,-39.689049,-39.096128,22,8,1
-33.651202,-38.831967,-16.712776,-16.965653,19,2,1
-18.135206,-12.769361,-45.449672,-49.115688,9,9,1
-25.574963,-49.067493,-16.207957,-16.867311,21,1,1
-66.821755,-56.027977,-33.968691,-33.824082,30,4,1
-15.638671,-17.900507,-9.049520,-8.926584,10,2,1
-15.214453,-25.423810,-32.354332,-34.042847,11,6,1
-85.961738,-46.381752,-12.134597,-12.086694,28,3,1
-66.644616,-120.646932,-19.341898,-18.786551,51,3,1
-54.241376,-32.470934,-13.160109,-13.027855,21,5,1
-105.840275,-68.577238,-8.983280,-9.010004,40,0,1
-38.081797,-48.105083,-10.398938,-10.688739,30,1,1
-39.469146,-80.382488,-29.907395,-30.868220,29,5,1
-63.628137,-115.064618,-57.399578,-59.371946,47,7,1
-95.601133,-77.223410,-12.686080,-12.432023,36,2,1
-13.140049,-17.101831,-12.888667,-13.169058,9,1,1
-28.731590,-75.633652,-23.223640,-24.331726,26,3,1
-20.395554,-14.401844,-8.458205,-8.904665,9,1,1
-34.236599,-46.117586,-23.052617,-22.486436,34,3,1
-32.268504,-41.959918,-47.916951,-46.723835,19,7,1
-45.616509,-53.672883,-35.388002,-35.679880,37,5,1
-25.010084,-21.273790,-36.380621,-35.953954,16,4,1
-21.076012,-63.716282,-36.938567,-38.152141,17,8,1
-18.283954,-21.744072,-26.397469,-29.171695,13,4,1
-49.600836,-74.410153,-26.805031,-26.208199,42,4,1
-13.209528,-15.027638,-20.229190,-20.385711,8,2,1
-20.730171,-19.303520,-37.688488,-37.789268,12,8,1
-25.204853,-28.784960,-46.224271,-48.514201,19,6,1
-39.694448,-94.304912,-49.126191,-51.410603,27,3,1
-47.758529,-79.246183,-22.122695,-23.882250,30,0,1
-58.587953,-137.769103,-56.383887,-55.348965,49,4,1
-24.007772,-25.890718,-30.774066,-33.201158,7,8,1
-26.934578,-65.190794,-20.960414,-21.380986,21,5,1
-25.780659,-69.113340,-15.006754,-15.518652,23,3,1
-45.717972,-60.104794,-26.745921,-27.593857,33,4,1
-49.548643,-69.333191,-14.333481,-15.511863,36,1,1
-24.716071,-57.885781,-21.355903,-21.251289,21,5,1
-11.194760,-8.915049,-51.933689,-54.352727,5,15,1
-18.242843,-60.586480,-31.520113,-30.538304,13,4,1
-63.922399,-33.447624,-23.875596,-23.454372,21,3,1
-38.928296,-86.846416,-26.951783,-28.953080,31,3,1
-21.635088,-33.556736,-9.306056,-9.374527,15,1,1
-42.090393,-48.575008,-49.203339,-49.470484,16,9,1
-21.294216,-27.275612,-22.568400,-24.482313,17,4,1
-55.222499,-80.905244,-20.722090,-21.595834,40,1,1
-32.343603,-26.321744,-6.567460,-8.431320,9,2,1
-15.111729,-15.152649,-24.622420,-24.301126,12,6,1
-25.261876,-34.097454,-5.146864,-4.897226,19,0,1
-34.407249,-82.155130,-37.790240,-40.256683,25,12,1
-8.761335,-12.130358,-27.028254,-27.963341,6,6,1
-8.974647,-12.939710,-10.551804,-11.026416,4,1,1
-14.035802,-19.202636,-16.693655,-16.481175,8,1,1
-33.748101,-51.789738,-14.835360,-16.353407,23,3,1
-75.567941,-62.181615,-51.469559,-50.435128,19,12,1
-46.292707,-63.832323,-10.800407,-10.665376,33,2,1
-30.697348,-33.549041,-21.921245,-22.069418,17,2,1
-33.556354,-42.845276,-28.905390,-29.986068,15,8,1
-67.149675,-89.273101,-20.733231,-20.943444,56,2,1
-29.119754,-39.554686,-12.111208,-12.505364,23,5,1
-25.616817,-54.592879,-7.618630,-7.641662,17,0,1
-10.001864,-18.171181,-32.511257,-35.858316,5,8,1
-24.961975,-29.822470,-34.229044,-32.678469,18,7,1
-17.201667,-39.535400,-28.588857,-29.044702,10,4,1
-40.180477,-55.000223,-17.987391,-18.322823,19,4,1
-76.872615,-125.254912,-17.557531,-17.227934,58,1,1
-8.644596,-20.360607,-43.260865,-46.614005,7,5,1
-21.755405,-24.934669,-18.499152,-19.087553,16,1,1
-23.778229,-43.899562,-47.935741,-47.950385,16,8,1
-51.319167,-49.383820,-23.373890,-23.993913,35,4,1
-21.985936,-33.363613,-48.241308,-52.734553,18,11,1
-54.054822,-39.064357,-23.552850,-23.556370,21,6,1
-17.600882,-17.729430,-38.183054,-40.226103,10,8,1
-61.021477,-98.885249,-12.975646,-13.475918,55,2,1
-128.088730,-82.546138,-30.530889,-30.636862,47,10,1
-35.263059,-25.970422,-23.063843,-26.385818,14,3,1
-23.178754,-44.369354,-35.016470,-35.802593,18,9,1
-18.422494,-22.742416,-11.661375,-11.476685,15,1,1
-31.827915,-59.889837,-23.070182,-21.607928,24,2,1
-57.782607,-64.697848,-9.107881,-8.428984,41,0,1
-18.742273,-15.160557,-55.415455,-57.052903,12,4,1
-30.583246,-53.233614,-13.961832,-14.030888,26,3,1
-21.926937,-34.276521,-45.117777,-45.460659,17,9,1
-11.846181,-13.114425,-32.553977,-33.173116,5,9,1
-37.177106,-76.269022,-13.524613,-14.545689,27,1,1
-34.766663,-51.099802,-30.343618,-30.949280,27,4,1
-102.038584,-47.447475,-5.610589,-5.853627,33,0,1
-25.895071,-59.705032,-49.543170,-51.308216,19,11,1
-53.214422,-125.049220,-44.980458,-44.607817,54,4,1
-21.035191,-28.056287,-36.098889,-37.217268,15,5,1
-16.115701,-38.027326,-30.276260,-30.734015,13,10,1
-16.825981,-24.928106,-27.330006,-26.580634,15,2,1
-39.850306,-69.383718,-29.523509,-29.660929,43,1,1
-30.413828,-28.264377,-6.663474,-7.651042,12,0,1
-132.348905,-138.875284,-7.782324,-7.350716,46,0,1
-39.480364,-40.385400,-17.369786,-17.536754,34,4,1
-30.893380,-48.036826,-11.625496,-12.616055,28,2,1
-29.277316,-42.078529,-24.681032,-27.487432,23,3,1
-21.506675,-41.163213,-13.818075,-13.253223,13,2,1
-84.520569,-110.180288,-10.520487,-10.981265,58,3,1
-22.475594,-32.997348,-29.335537,-29.114366,19,4,1
-58.501643,-84.103023,-10.291313,-11.236202,43,2,1
-18.060720,-44.960289,-20.417925,-21.910671,14,7,1
-16.479189,-34.853631,-31.932761,-32.984628,11,2,1
-96.491594,-70.636589,-8.778747,-9.678226,29,2,1
-17.221073,-21.967290,-21.672369,-21.955155,12,11,1
-28.251715,-45.923517,-31.605523,-31.268712,20,6,1
-31.553496,-57.677378,-28.115157,-27.359689,23,3,1
-9.949208,-9.824873,-11.022932,-11.507288,4,1,1
-90.866954,-141.331909,-13.143164,-12.849436,75,3,1
-34.951914,-50.184180,-53.747557,-54.325528,22,8,1
-28.576736,-41.729146,-12.968446,-14.005994,21,1,1
-31.871932,-17.768949,-19.882227,-20.491975,13,1,1
-39.604748,-21.455549,-7.545613,-7.559228,10,2,1
-31.506502,-49.764564,-22.437626,-22.557783,30,5,1
-7.464138,-13.882435,-11.631774,-12.108169,4,3,1
-23.723871,-50.303741,-14.239614,-14.512663,19,1,1
-32.326254,-36.128085,-21.824631,-21.708596,13,5,1
-38.484180,-60.443873,-24.007417,-24.680108,26,7,1
-48.919558,-108.059665,-13.108844,-13.124136,41,2,1
-8.078535,-9.063010,-11.395029,-11.150068,5,2,1
-7.383701,-10.315147,-8.575770,-8.625191,2,0,1
-8.640914,-9.721367,-17.965079,-18.272140,5,3,1
-34.130496,-39.121916,-12.631341,-13.252580,21,4,1
-5.999023,-12.761960,-5.597206,-5.695429,6,1,1
-72.751563,-54.128209,-32.986782,-34.209484,23,10,1
-11.267109,-18.786555,-7.632162,-7.728623,6,1,1
-7.910228,-16.147568,-21.104485,-21.645592,5,4,1
-56.620163,-57.994262,-22.576888,-21.120519,37,1,1
-32.023475,-12.706735,-22.266941,-23.154101,8,2,1
-9.642203,-30.524957,-26.584317,-26.898354,8,4,1
-64.589182,-109.656698,-37.853823,-37.937669,49,7,1
-38.575434,-59.380139,-38.638150,-39.499862,35,4,1
-149.370002,-131.464375,-14.101000,-15.149675,58,1,1
-44.545533,-59.007990,-15.336892,-15.585414,37,0,1
-6.344000,-8.865405,-59.255992,-62.349393,6,12,1
-17.904462,-18.152778,-33.931538,-34.922207,14,4,1
-79.648068,-167.924750,-7.150136,-7.971812,68,2,1
-58.724113,-124.940953,-7.589887,-7.339589,49,0,1
-39.903976,-57.794337,-9.490069,-9.977515,35,3,1
-18.551298,-45.846478,-14.170049,-14.134779,14,2,1
-14.749327,-7.585418,-40.893822,-41.730550,6,8,1
-27.063795,-37.660913,-26.839314,-28.023889,21,5,1
-101.187504,-53.354848,-21.211536,-22.080126,28,3,1
-35.583469,-62.569710,-11.653282,-12.655297,24,1,1
-32.816589,-50.362990,-21.343416,-20.618733,26,4,1
-25.732879,-42.325287,-29.340497,-28.691074,15,4,1
-24.667939,-25.672711,-24.835412,-24.591928,19,5,1
-32.829258,-30.850035,-13.267085,-15.168354,12,2,1
-27.208771,-32.986035,-30.277509,-28.411640,19,6,1
-24.203170,-31.028853,-17.573313,-20.513725,18,0,1
-23.973627,-40.007079,-13.189679,-14.072317,19,2,1
-16.122890,-23.836656,-27.484131,-27.685219,10,7,1
-37.641882,-95.709204,-4.573845,-4.585265,35,0,1
-15.060454,-41.214343,-53.514927,-57.044915,10,8,1
-22.348130,-32.836512,-6.543632,-6.765178,16,1,1
-9.636754,-17.252418,-16.031583,-16.319053,5,7,1
-28.621002,-36.115776,-6.988775,-6.799606,24,1,1
-26.160235,-32.638909,-22.207841,-22.091690,15,5,1
-17.849024,-23.931541,-12.726017,-13.054023,10,2,1
-32.208581,-47.936622,-25.881238,-25.137180,35,4,1
-11.321700,-17.814372,-38.973143,-38.893685,9,6,1
-27.131153,-63.353689,-8.235159,-8.306552,22,0,1
-15.655243,-24.511231,-21.953744,-23.373971,8,2,1
-29.183425,-12.259335,-15.638524,-16.029009,12,3,1
-10.275637,-9.382544,-16.262316,-17.375655,5,5,1
-65.615147,-111.303136,-36.208123,-35.094855,56,9,1
-26.351134,-36.690173,-5.017681,-5.534147,22,0,1
-46.718866,-63.765752,-22.605219,-23.905475,38,5,1
-19.465787,-22.590370,-3.821305,-4.468514,17,0,1
-52.696951,-106.612697,-6.373209,-7.206049,36,1,1
-22.047712,-27.117079,-33.441138,-34.341659,13,6,1
-40.477087,-96.253555,-31.893284,-34.572450,29,2,1
-61.477064,-90.846303,-11.459106,-14.337695,44,1,1
-14.746219,-16.907341,-26.680828,-25.939653,11,3,1
-42.757096,-64.958412,-21.114174,-23.736989,27,0,1
-14.370626,-14.952482,-22.092133,-21.646819,10,2,1
-34.939547,-24.012418,-34.630760,-36.279496,9,5,1
-23.367227,-31.777709,-6.478243,-5.953147,15,1,1
-11.071140,-9.772099,-26.705321,-27.078001,4,0,1
-27.967858,-56.008678,-10.477966,-10.126265,23,2,1
-25.115324,-40.775054,-44.116079,-44.221251,19,9,1
-83.048287,-55.167198,-18.648322,-18.621574,23,3,1
-22.794473,-48.751592,-17.477773,-18.333250,16,6,1
-15.457628,-23.211631,-27.338468,-27.993577,13,5,1
-12.859502,-33.926246,-40.918818,-40.749677,9,7,1
-22.244403,-30.468824,-41.958041,-42.892640,17,9,1
-15.413022,-18.850587,-56.193048,-56.606767,10,15,1
-19.177057,-13.938267,-5.732278,-5.880741,14,1,1
-7.532727,-9.945742,-11.628791,-11.500792,3,1,1
-55.428982,-68.875658,-37.000884,-38.605049,43,6,1
-30.129388,-47.610181,-8.832876,-8.431948,23,0,1
-35.621277,-58.515246,-54.258497,-52.787255,26,12,1
-15.886632,-17.382118,-9.333275,-9.247641,8,1,1
-17.638436,-30.854661,-12.210700,-12.467360,12,1,1
