f_wh, f_wmt, f_posh, f_posmt, class
 -71.830442, -55.234374, -29.649674, -33.155288,1
 -11.147510, -17.075595, -17.281031, -17.804170,1
 -23.219091, -60.772667, -22.127728, -23.793452,1
 -11.347234, -25.237158, -36.515460, -37.897044,1
 -47.736208, -92.829557, -11.005322, -11.152990,1
 -35.097230, -113.693754, -37.443482, -37.230267,1
 -34.109093, -70.400726, -12.273981, -13.481383,1
 -131.635415, -72.141275, -32.624930, -32.917334,1
 -26.199603, -28.172601, -116.108610, -111.759268,1
 -27.668081, -32.343183, -17.878847, -20.145745,1
 -26.985723, -39.870329, -31.717323, -33.723716,1
 -15.753890, -30.346517, -21.346336, -22.400956,1
 -60.779793, -102.876635, -29.618868, -30.416147,1
 -37.153239, -51.828785, -5.620398, -5.770037,1
 -183.968539, -142.967719, -44.042086, -44.437051,1
 -8.687646, -11.894945, -40.508779, -39.650571,1
 -42.939599, -36.339480, -28.215305, -28.088777,1
 -17.125551, -23.137268, -23.560794, -24.087649,1
 -68.098218, -47.296670, -29.499525, -29.562488,1
 -9.130895, -13.825529, -13.247409, -13.156873,1
 -32.192425, -55.358297, -13.354607, -12.217871,1
 -33.907127, -65.618345, -9.651851, -9.944282,1
 -57.024115, -37.410063, -19.769041, -19.796935,1
 -34.645080, -74.691968, -22.437606, -22.926546,1
 -36.207362, -66.426303, -17.522284, -19.012623,1
 -10.463091, -12.148820, -16.205968, -16.537718,1
 -24.822649, -35.242127, -22.138503, -23.318519,1
 -39.829356, -51.387111, -16.919233, -16.863308,1
 -11.287176, -22.047725, -9.562199, -14.534963,1
 -46.805429, -63.981029, -14.030540, -12.842434,1
 -41.672098, -85.497749, -34.521576, -37.449021,1
 -63.141145, -123.392870, -37.615010, -42.598402,1
 -54.206106, -95.766507, -77.952793, -79.354637,1
 -69.109277, -83.828603, -9.001957, -8.976001,1
 -15.121877, -16.945656, -19.784512, -19.689355,1
 -27.644699, -47.043127, -12.309007, -12.623165,1
 -27.467868, -31.471434, -21.329403, -21.781372,1
 -21.147679, -21.495054, -20.472240, -20.449459,1
 -56.701704, -61.292352, -16.456774, -16.332878,1
 -46.609347, -106.753704, -32.121523, -31.600651,1
 -25.428285, -23.905859, -52.941318, -52.795279,1
 -27.790364, -49.148980, -37.977758, -37.896146,1
 -6.328959, -6.490524, -18.780940, -18.954058,1
 -21.168594, -39.581046, -9.105434, -10.185687,1
 -16.421360, -13.336383, -25.195892, -26.257162,1
 -84.381222, -74.328508, -23.554663, -25.453059,1
 -35.959435, -59.038896, -13.042379, -13.701662,1
 -58.031000, -55.923056, -9.273067, -9.287373,1
 -20.053358, -32.029802, -11.781281, -11.234598,1
 -19.594286, -32.836357, -11.910021, -11.672458,1
 -21.816459, -46.281681, -4.607469, -4.457212,1
 -40.194139, -40.846860, -14.947147, -14.608349,1
 -23.819324, -35.663601, -21.411570, -20.636036,1
 -29.113755, -69.596879, -3.519136, -3.858103,1
 -9.788858, -16.854337, -13.420114, -14.201244,1
 -14.854859, -20.984988, -11.127865, -13.428558,1
 -132.763734, -96.491127, -24.443095, -25.502726,1
 -27.167132, -41.364947, -25.797477, -26.121401,1
 -11.735332, -19.743965, -13.930577, -14.048536,1
 -19.147903, -28.327607, -20.370488, -20.121076,1
 -27.867540, -36.509778, -5.075912, -4.714629,1
 -16.061164, -25.979977, -5.820358, -7.816924,1
 -37.413907, -58.239190, -40.807135, -41.622452,1
 -16.191970, -23.137386, -21.711842, -22.425127,1
 -32.987963, -42.018886, -10.289685, -11.402019,1
 -36.948685, -72.705721, -16.558173, -20.234803,1
 -7.294779, -6.757588, -19.687900, -21.302327,1
 -43.008511, -55.020247, -40.961313, -42.119076,1
 -37.718483, -48.468498, -37.759597, -37.836296,1
 -19.990108, -28.020508, -24.219097, -25.650854,1
 -36.392497, -76.947681, -28.662101, -29.113114,1
 -42.352288, -57.022689, -40.489913, -41.132523,1
 -94.512946, -63.369490, -18.251909, -19.028063,1
 -19.265207, -20.245385, -10.625848, -11.695765,1
 -42.846466, -67.113423, -29.344849, -29.734307,1
 -14.872831, -37.798346, -27.074868, -27.536855,1
 -28.858642, -57.022170, -6.788105, -7.432969,1
 -21.901505, -49.691443, -38.452505, -42.511952,1
 -53.588654, -128.552688, -12.108301, -12.523676,1
 -16.961721, -12.829526, -20.663978, -21.196049,1
 -48.995933, -65.691789, -23.728526, -25.532493,1
 -44.126309, -92.419011, -18.424742, -20.588795,1
 -71.844198, -145.373099, -18.129826, -19.410447,1
 -47.865904, -47.209323, -23.261840, -23.401178,1
 -46.479876, -84.961065, -97.123484, -100.120376,1
 -50.430197, -29.521444, -29.832320, -30.136560,1
 -18.086353, -14.447543, -17.619016, -21.891845,1
 -32.305166, -35.608683, -7.615094, -7.588552,1
 -16.133496, -25.218030, -14.325363, -15.219465,1
 -53.252410, -51.683119, -21.935377, -25.889936,1
 -15.875809, -22.184295, -10.756341, -11.605984,1
 -90.044659, -71.914704, -31.375925, -32.717980,1
 -22.603659, -36.474229, -8.101264, -8.461460,1
 -15.069088, -32.361244, -7.569170, -7.134113,1
 -92.224690, -88.547768, -46.922330, -49.166758,1
 -21.518798, -24.552869, -11.829819, -12.049302,1
 -28.603475, -31.789479, -16.492162, -16.604442,1
 -37.421782, -43.217971, -37.306735, -38.704217,1
 -33.985530, -45.865633, -10.100406, -10.734188,1
 -36.584961, -52.001034, -46.302666, -47.452559,1
 -10.026856, -18.634961, -44.223004, -43.644040,1
 -64.508185, -61.745719, -40.201966, -42.468372,1
 -22.649699, -44.143008, -13.634063, -13.310587,1
 -36.340036, -44.393610, -29.296737, -30.648645,1
 -77.306984, -92.069740, -18.917261, -20.093905,1
 -32.561187, -56.745891, -20.035896, -19.408441,1
 -26.656829, -49.441035, -13.805559, -16.756103,1
 -27.628684, -38.895626, -12.232789, -12.578738,1
 -46.536313, -78.325528, -57.894979, -56.581722,1
 -27.457229, -52.321610, -27.176744, -26.461780,1
 -6.244751, -7.518374, -27.162035, -27.996157,1
 -59.097193, -110.114113, -8.959810, -9.365740,1
 -40.784973, -76.426964, -16.798231, -19.783884,1
 -42.814315, -77.411663, -30.619306, -33.596894,1
 -31.384333, -58.764781, -24.947593, -24.133121,1
 -14.389275, -21.649790, -29.439344, -29.776976,1
 -48.758563, -52.353678, -15.988365, -15.360596,1
 -51.955431, -64.775722, -13.663916, -14.470199,1
 -41.607753, -105.068341, -6.369252, -8.538550,1
 -48.639918, -41.836732, -13.887551, -13.374391,1
 -8.460346, -10.385347, -17.126701, -21.743369,1
 -17.234459, -22.907039, -27.346428, -27.503086,1
 -69.044064, -162.649180, -7.768698, -8.972854,1
 -39.726777, -50.634856, -11.060437, -10.399997,1
 -20.560634, -47.756463, -27.551093, -33.544771,1
 -103.864416, -57.309967, -23.429375, -23.883958,1
 -24.970650, -27.206334, -45.812394, -46.245451,1
 -16.798831, -15.971472, -25.413101, -25.135548,1
 -39.731090, -43.639645, -31.582434, -31.147520,1
 -21.969431, -20.351070, -34.113958, -35.992677,1
 -138.236715, -92.223472, -10.725387, -13.100511,1
 -7.910515, -8.722176, -16.485720, -16.906989,1
 -54.355132, -31.607308, -65.223499, -68.049133,1
 -33.027954, -31.886125, -21.668090, -21.704632,1
 -91.433671, -64.253815, -16.141754, -17.708985,1
 -60.733504, -44.659554, -15.908557, -15.738428,1
 -23.841300, -37.306636, -17.556049, -18.807237,1
 -29.622615, -38.735163, -25.405180, -25.683050,1
 -35.221490, -29.049825, -29.146776, -30.168089,1
 -33.583184, -29.741065, -37.390897, -36.762291,1
 -30.168118, -39.116728, -16.792484, -19.610078,1
 -41.629277, -31.299124, -10.347042, -10.369835,1
 -12.695698, -7.988640, -14.301840, -14.545122,1
 -46.928014, -28.179673, -39.321864, -43.026114,1
 -16.603186, -20.575091, -11.674153, -12.460292,1
 -32.983504, -38.846620, -21.552236, -22.743378,1
 -41.632895, -46.993686, -29.224588, -30.072945,1
 -9.196160, -12.155726, -7.671680, -7.932402,1
 -28.456217, -39.365068, -17.375454, -17.079100,1
 -53.573801, -86.848028, -22.083075, -23.499506,1
 -25.343888, -45.874018, -32.261970, -32.317318,1
 -60.565737, -121.742969, -34.491056, -35.255379,1
 -29.672162, -32.534033, -46.046929, -46.779501,1
 -45.927743, -106.246459, -22.399539, -24.593246,1
 -45.674981, -86.614042, -16.993574, -20.483468,1
 -30.542971, -37.454966, -17.022340, -19.158644,1
 -47.720415, -39.283638, -33.281828, -35.756637,1
 -36.450920, -37.079667, -25.304400, -28.170965,1
 -13.331761, -27.293565, -16.598696, -17.768849,1
 -8.453773, -10.414344, -19.252259, -19.224468,1
 -25.752801, -72.671547, -23.146396, -22.840022,1
 -11.083887, -15.887704, -22.406777, -22.902773,1
 -31.933545, -40.598495, -19.501872, -19.967239,1
 -19.017802, -33.489726, -24.310564, -24.669468,1
 -18.715318, -18.379186, -25.918905, -26.409251,1
 -26.173751, -42.668290, -14.620403, -15.624149,1
 -28.275809, -39.181593, -17.617962, -18.751026,1
 -30.178420, -28.000476, -19.320410, -21.803910,1
 -33.262703, -37.393006, -20.838014, -22.100144,1
 -113.779475, -138.545193, -26.086548, -27.527256,1
 -43.816604, -58.461588, -5.349696, -5.258798,1
 -85.777799, -74.729054, -11.697875, -11.719731,1
 -69.475326, -50.360651, -4.205478, -4.145332,1
 -20.634863, -24.533493, -13.246819, -13.033865,1
 -34.720038, -33.390681, -13.303128, -14.169576,1
 -20.235187, -29.722888, -12.222357, -13.210365,1
 -29.586913, -27.830067, -9.614025, -9.294944,1
 -94.353576, -210.646620, -14.141606, -14.474484,1
 -16.044766, -20.857018, -29.887711, -29.865674,1
 -31.868927, -44.866466, -5.184860, -5.748821,1
 -58.292981, -62.240354, -7.110695, -7.625424,1
 -14.280585, -18.670848, -19.592811, -21.326536,1
 -93.047723, -86.044353, -20.040915, -19.407037,1
 -59.147629, -115.578628, -6.403592, -8.865378,1
 -16.177083, -13.400253, -18.154000, -18.516435,1
 -7.040262, -9.821667, -23.192677, -24.340201,1
 -41.060498, -31.917748, -28.083312, -28.766895,1
 -27.157569, -42.760659, -28.886194, -29.029284,1
 -114.395776, -55.827324, -34.359408, -35.324030,1
 -39.510016, -50.147251, -21.984889, -23.512476,1
 -9.282402, -17.648138, -41.809647, -42.462203,1
 -38.347512, -35.408084, -5.580236, -7.100803,1
 -32.294845, -51.392377, -40.084051, -41.823633,1
 -16.866357, -24.673703, -32.481084, -35.196632,1
 -60.470701, -70.815966, -8.251594, -7.708451,1
 -29.463483, -42.480992, -29.487021, -29.203693,1
 -24.063045, -28.092455, -25.847340, -25.487699,1
 -21.612698, -42.563208, -15.782184, -17.172906,1
 -29.033478, -49.009346, -28.463257, -30.329565,1
 -15.928960, -28.602887, -18.793775, -18.341660,1
 -32.898142, -60.912090, -17.037489, -17.355941,1
 -39.010267, -48.859814, -23.429567, -24.929631,1
 -85.132163, -70.215840, -10.360021, -13.121167,1
 -20.716643, -21.693689, -38.511148, -42.643836,1
 -25.145165, -52.949883, -24.468925, -23.812204,1
 -17.858998, -29.567758, -14.035414, -15.108752,1
 -41.476669, -89.015647, -63.947837, -65.514125,1
 -43.131452, -85.959366, -8.592995, -8.645934,1
 -10.000246, -14.971085, -4.538339, -4.417633,1
 -20.053852, -35.641557, -20.873997, -22.104836,1
 -121.929914, -78.789207, -20.780389, -21.950434,1
 -39.893182, -61.519870, -11.418215, -11.043084,1
 -14.511303, -37.532714, -14.935278, -15.244495,1
 -24.516907, -46.950430, -47.338075, -47.961087,1
 -10.444568, -22.067635, -19.894025, -19.942156,1
 -38.217827, -28.003075, -28.078934, -27.993444,1
 -52.074438, -57.822834, -18.281251, -18.584645,1
 -26.556111, -32.420960, -27.517940, -26.925119,1
 -21.394813, -27.898029, -25.563887, -26.958315,1
 -29.508934, -83.199744, -23.395851, -23.199541,1
 -66.221146, -139.742215, -15.742238, -17.221820,1
 -28.110567, -50.635775, -70.485334, -71.032961,1
 -13.238083, -14.064312, -7.961090, -7.521124,1
 -8.223913, -17.657055, -18.894182, -20.584288,1
 -22.118890, -46.318216, -8.568843, -8.142293,1
 -42.737710, -107.768180, -13.287829, -13.456483,1
 -14.787257, -35.700900, -6.930156, -6.628181,1
 -24.043564, -58.818763, -6.713483, -7.154244,1
 -25.034519, -45.033271, -6.853151, -6.857167,1
 -28.759848, -42.070163, -12.206002, -12.260228,1
 -11.384180, -21.922117, -11.803480, -12.228983,1
 -13.688832, -11.222032, -21.008201, -20.419257,1
 -88.843617, -57.589156, -3.954142, -3.971150,1
 -29.980913, -43.672321, -19.485241, -21.510470,1
 -81.333694, -158.160723, -49.897074, -48.951165,1
 -33.132715, -76.844242, -16.188558, -14.574058,1
 -27.219925, -59.193085, -9.149923, -11.012001,1
 -33.052810, -36.755731, -40.104843, -40.097034,1
 -25.906406, -34.899623, -9.533977, -9.345015,1
 -13.066192, -22.627332, -11.907576, -13.054818,1
 -17.028553, -40.366835, -43.168967, -45.085663,1
 -66.425716, -88.395697, -32.126574, -35.388818,1
 -56.075535, -83.400707, -22.474110, -23.447246,1
 -33.177415, -73.983139, -28.126394, -29.202669,1
 -29.929519, -23.278203, -17.183841, -17.820790,1
 -66.366344, -109.391466, -25.365856, -27.091323,1
 -33.292503, -42.228253, -23.371408, -24.130858,1
 -16.134732, -17.869752, -18.950571, -19.094292,1
 -6.834124, -13.777261, -7.309004, -7.171652,1
 -21.754514, -11.950956, -37.143737, -36.644504,1
 -59.179070, -41.132007, -19.944078, -19.827474,1
 -30.850103, -65.693918, -13.027045, -15.708439,1
 -26.003000, -55.351630, -4.831207, -5.207394,1
 -33.976940, -34.863505, -18.634911, -18.866791,1
 -20.514218, -32.417337, -8.406061, -8.476790,1
 -39.318824, -86.754349, -25.153330, -25.995499,1
 -59.744556, -56.996571, -20.174554, -20.216690,1
 -19.407005, -34.147174, -27.376259, -29.376646,1
 -17.816303, -36.731257, -3.231545, -3.384357,1
 -29.119481, -76.746589, -15.779704, -16.570545,1
 -18.572054, -28.147456, -12.234962, -13.105017,1
 -55.236966, -36.020244, -45.134628, -47.426080,1
 -33.419863, -40.675698, -36.817076, -36.903036,1
 -36.208682, -87.647755, -38.725983, -39.319262,1
 -75.346870, -69.589902, -30.351655, -30.474544,1
 -15.476750, -39.132868, -36.145581, -38.592098,1
 -25.686000, -29.637802, -12.065255, -11.817068,1
 -20.988013, -35.325454, -30.277604, -30.495662,1
 -27.212662, -44.061999, -7.094327, -6.545326,1
 -25.633500, -31.412963, -6.840670, -10.193214,1
 -18.190651, -23.359252, -16.117663, -16.192426,1
 -30.256821, -58.853690, -36.603125, -35.933035,1
 -10.563049, -21.290616, -54.747302, -55.480500,1
 -108.471085, -79.389754, -10.331941, -10.427050,1
 -52.927064, -51.983198, -45.742789, -48.490746,1
 -18.801772, -26.280728, -6.772516, -7.047688,1
 -42.801396, -72.640876, -12.377710, -12.899542,1
 -20.647396, -39.436721, -20.188407, -22.992815,1
 -28.622489, -27.630238, -11.836201, -12.426770,1
 -57.443172, -59.488833, -10.926523, -11.947749,1
 -20.904863, -17.834825, -10.110383, -11.564511,1
 -63.195154, -123.118918, -36.423452, -39.101543,1
 -17.822444, -18.632582, -28.450257, -31.797920,1
 -50.661166, -70.563360, -16.648388, -17.862779,1
 -42.544669, -45.821723, -54.264183, -53.121534,1
 -35.890683, -81.246694, -49.593511, -51.719843,1
 -25.601492, -54.218739, -11.525093, -11.018868,1
 -42.206234, -52.989440, -10.748593, -9.594232,1
 -25.799850, -42.858626, -23.711603, -23.376698,1
 -13.896289, -25.924135, -16.487225, -17.357974,1
 -37.766437, -43.213365, -9.225306, -8.711736,1
 -16.781165, -33.332269, -44.723675, -45.247947,1
 -12.090042, -22.821990, -33.780821, -37.308201,1
 -26.431659, -23.743772, -20.976291, -21.216006,1
 -5.930970, -12.609402, -39.858855, -40.671520,1
 -40.739531, -25.367835, -52.107518, -54.788078,1
 -147.754369, -79.326190, -42.822975, -44.969001,1
 -9.637999, -10.138062, -9.625468, -9.979859,1
 -24.412757, -45.733591, -32.878021, -33.072746,1
 -28.505706, -34.433980, -17.824142, -18.738393,1
 -40.086326, -29.839807, -11.616692, -13.459205,1
 -17.022095, -43.639196, -20.966648, -21.270093,1
 -21.102408, -32.984038, -14.743675, -14.696439,1
 -29.718892, -38.322578, -20.614568, -21.909566,1
 -35.364535, -56.770266, -35.421622, -37.004648,1
 -18.783493, -18.460164, -8.952913, -9.297586,1
 -34.636289, -31.916046, -21.338158, -22.362467,1
 -8.405116, -18.093607, -53.510896, -54.932323,1
 -18.607215, -16.490937, -16.102350, -16.294296,1
 -11.434958, -28.333937, -9.339176, -8.757321,1
 -27.214994, -43.825575, -24.868089, -25.312642,1
 -18.029577, -32.465187, -17.853919, -18.826419,1
 -38.021675, -37.920414, -21.285316, -22.173815,1
 -9.825810, -12.588754, -14.591284, -14.812394,1
 -12.810216, -16.671097, -18.766976, -17.391785,1
 -33.226260, -66.674738, -12.388581, -12.988650,1
 -10.349872, -19.232228, -38.761895, -40.674906,1
 -31.660201, -54.690273, -6.471478, -6.899384,1
 -25.323937, -25.300920, -26.340840, -26.160521,1
 -50.343447, -73.459195, -10.214211, -9.135281,1
 -22.101629, -46.934598, -21.655483, -25.131504,1
 -38.036616, -58.207147, -4.537505, -5.176114,1
 -11.713817, -12.878525, -6.956634, -7.752681,1
 -31.529772, -45.591723, -20.808722, -20.808413,1
 -46.975046, -30.252675, -17.548933, -18.314452,1
 -69.257366, -45.543596, -24.797023, -24.370208,1
 -21.042312, -23.176492, -20.754681, -24.347709,1
 -65.753379, -95.890647, -31.178382, -31.794888,1
 -109.311733, -81.799729, -39.189654, -40.860588,1
 -8.523826, -24.203470, -22.361301, -22.301290,1
 -11.341220, -3.921664, -24.017538, -30.367809,1
 -8.639549, -7.042321, -28.039667, -26.580901,1
 -26.522289, -31.940153, -23.177588, -23.320629,1
 -55.184688, -77.645120, -26.339378, -24.642003,1
 -27.834607, -31.114933, -29.138975, -31.290623,1
 -11.452299, -31.748836, -25.092681, -24.339614,1
 -22.390264, -39.272947, -9.904788, -10.222858,1
 -40.328710, -48.258883, -36.268035, -38.785959,1
 -44.480706, -43.018829, -65.999616, -69.089570,1
 -13.173519, -29.325527, -31.565472, -31.836844,1
 -56.340573, -31.250888, -19.941548, -20.331481,1
 -25.856661, -54.619121, -23.505461, -22.777955,1
 -27.604716, -37.155031, -28.720789, -28.207703,1
 -11.501999, -15.384645, -13.182147, -13.352432,1
 -21.997189, -26.721039, -40.864358, -41.084780,1
 -27.393622, -27.450338, -23.417672, -25.059570,1
 -16.020735, -24.885996, -12.690956, -12.822719,1
 -17.699766, -24.576619, -9.036316, -9.409295,1
 -26.795888, -38.895213, -44.355534, -41.136220,1
 -32.791563, -17.073063, -21.384238, -23.275541,1
 -13.613222, -18.730805, -9.348863, -9.310258,1
 -161.964753, -88.988941, -4.388118, -4.931108,1
 -21.481739, -27.237641, -19.972541, -20.662299,1
 -9.353861, -18.285121, -20.300554, -20.178674,1
 -27.676872, -31.698232, -21.139326, -21.566243,1
 -92.762671, -45.906241, -5.727075, -6.345326,1
 -17.135353, -44.867553, -30.671255, -29.792527,1
 -38.302914, -95.828132, -19.990725, -20.709206,1
 -35.837103, -42.132935, -25.246586, -25.689849,1
 -72.292387, -179.053241, -29.559995, -29.624937,1
 -11.126547, -9.183205, -20.526474, -20.212300,1
 -48.454235, -98.870721, -31.774385, -32.590457,1
 -58.155757, -46.958500, -25.909560, -26.861530,1
 -20.646784, -47.469366, -5.080243, -5.212980,1
 -12.756011, -36.642092, -34.060488, -32.464760,1
 -21.790168, -25.133681, -48.837766, -50.396322,1
 -25.528628, -12.727495, -22.437448, -22.844573,1
 -44.955544, -93.823912, -6.486516, -7.130046,1
 -18.165756, -49.317026, -13.795003, -13.183878,1
 -34.391030, -46.221305, -5.710826, -5.206478,1
 -22.300080, -28.018928, -3.955440, -4.773849,1
 -23.956266, -41.255147, -49.976523, -49.496955,1
 -59.718026, -82.622413, -58.101862, -59.696448,1
 -183.024090, -97.980302, -4.626677, -4.707018,1
 -72.409853, -79.364611, -19.558176, -18.340431,1
 -21.114969, -23.634573, -11.292717, -11.398631,1
 -74.815269, -47.435194, -27.418052, -30.777438,1
 -9.709240, -14.268920, -25.069871, -25.894373,1
 -20.158802, -22.558965, -6.741089, -7.458300,1
 -16.923328, -47.586780, -8.198158, -7.889311,1
 -11.744536, -24.433120, -19.163377, -18.507964,1
 -15.248844, -15.801436, -20.246263, -20.092947,1
 -32.400708, -46.404539, -4.442680, -4.749726,1
 -51.832006, -70.037691, -17.080043, -17.838663,1
 -32.747740, -62.162535, -15.885573, -18.949705,1
 -25.314793, -26.220470, -6.934171, -7.777411,1
 -78.582137, -50.651401, -23.238132, -23.071654,1
 -20.599533, -26.983905, -48.525907, -47.740823,1
 -17.244316, -7.435469, -21.043429, -22.489024,1
